meldejahr;kreis_name;fallzahl_influenza
2013;LK Wartburgkreis;123
2013;SK Weimar;62
2013;LK Weimarer Land;50
2014;LK Breisgau-Hochschwarzwald;28
2014;LK Emmendingen;26
2014;SK Freiburg i.Breisgau;43
2014;LK Konstanz;21
2014;LK Lörrach;28
2014;LK Ortenaukreis;15
2014;LK Rottweil;3
2014;LK Schwarzwald-Baar-Kreis;28
2014;LK Tuttlingen;8
2014;LK Waldshut;23
2014;SK Baden-Baden;8
2014;LK Calw;12
2014;LK Enzkreis;14
2014;LK Freudenstadt;6
2014;SK Heidelberg;6
2014;SK Karlsruhe;53
2014;LK Karlsruhe;54
2014;SK Mannheim;9
2014;LK Neckar-Odenwald-Kreis;30
2014;SK Pforzheim;8
2014;LK Rastatt;32
2014;LK Rhein-Neckar-Kreis;30
2014;LK Böblingen;38
2014;LK Esslingen;71
2014;LK Göppingen;19
2014;LK Heidenheim;13
2014;SK Heilbronn;6
2014;LK Heilbronn;8
2014;LK Hohenlohekreis;7
2014;LK Ludwigsburg;52
2014;LK Main-Tauber-Kreis;12
2014;LK Ostalbkreis;38
2014;LK Rems-Murr-Kreis;65
2014;LK Schwäbisch Hall;28
2014;SK Stuttgart;120
2014;LK Alb-Donau-Kreis;13
2014;LK Biberach;8
2014;LK Bodenseekreis;29
2014;LK Ravensburg;25
2014;LK Reutlingen;45
2014;LK Sigmaringen;7
2014;LK Tübingen;62
2014;SK Ulm;10
2014;LK Zollernalbkreis;11
2014;SK Ansbach;6
2014;LK Ansbach;15
2014;SK Erlangen;50
2014;LK Erlangen-Höchstadt;58
2014;SK Fürth;10
2014;LK Fürth;22
2014;LK Neustadt a.d.Aisch-Bad Windsheim;11
2014;SK Nürnberg;77
2014;LK Nürnberger Land;30
2014;LK Roth;11
2014;SK Schwabach;2
2014;LK Weißenburg-Gunzenhausen;4
2014;LK Deggendorf;35
2014;LK Dingolfing-Landau;33
2014;LK Freyung-Grafenau;32
2014;LK Kelheim;22
2014;SK Landshut;25
2014;LK Landshut;47
2014;SK Passau;49
2014;LK Passau;121
2014;LK Regen;17
2014;LK Rottal-Inn;40
2014;SK Straubing;9
2014;LK Straubing-Bogen;54
2014;LK Altötting;7
2014;LK Bad Tölz-Wolfratshausen;20
2014;LK Berchtesgadener Land;18
2014;LK Dachau;45
2014;LK Ebersberg;28
2014;LK Eichstätt;15
2014;LK Erding;41
2014;LK Freising;48
2014;LK Fürstenfeldbruck;65
2014;LK Garmisch-Partenkirchen;8
2014;SK Ingolstadt;17
2014;LK Landsberg a.Lech;12
2014;LK Miesbach;45
2014;LK Mühldorf a.Inn;28
2014;SK München;596
2014;LK München;222
2014;LK Neuburg-Schrobenhausen;21
2014;LK Pfaffenhofen a.d.Ilm;31
2014;SK Rosenheim;9
2014;LK Rosenheim;55
2014;LK Starnberg;47
2014;LK Traunstein;45
2014;LK Weilheim-Schongau;64
2014;SK Bamberg;30
2014;LK Bamberg;48
2014;SK Bayreuth;4
2014;LK Bayreuth;23
2014;SK Coburg;7
2014;LK Coburg;3
2014;LK Forchheim;33
2014;SK Hof;NA
2014;LK Hof;20
2014;LK Kronach;4
2014;LK Kulmbach;20
2014;LK Lichtenfels;3
2014;LK Wunsiedel i.Fichtelgebirge;7
2014;SK Amberg;15
2014;LK Amberg-Sulzbach;34
2014;LK Cham;36
2014;LK Neumarkt i.d.OPf.;13
2014;LK Neustadt a.d.Waldnaab;48
2014;SK Regensburg;29
2014;LK Regensburg;117
2014;LK Schwandorf;57
2014;LK Tirschenreuth;27
2014;SK Weiden i.d.OPf.;31
2014;LK Aichach-Friedberg;17
2014;SK Augsburg;26
2014;LK Augsburg;28
2014;LK Dillingen a.d.Donau;22
2014;LK Donau-Ries;3
2014;LK Günzburg;9
2014;SK Kaufbeuren;13
2014;SK Kempten;8
2014;LK Lindau;5
2014;SK Memmingen;2
2014;LK Neu-Ulm;29
2014;LK Oberallgäu;46
2014;LK Ostallgäu;51
2014;LK Unterallgäu;25
2014;SK Aschaffenburg;8
2014;LK Aschaffenburg;20
2014;LK Bad Kissingen;5
2014;LK Haßberge;2
2014;LK Kitzingen;15
2014;LK Main-Spessart;19
2014;LK Miltenberg;110
2014;LK Rhön-Grabfeld;13
2014;SK Schweinfurt;1
2014;LK Schweinfurt;9
2014;SK Würzburg;6
2014;LK Würzburg;25
2014;SK Berlin Charlottenburg-Wilmersdorf;82
2014;SK Berlin Friedrichshain-Kreuzberg;28
2014;SK Berlin Lichtenberg;11
2014;SK Berlin Marzahn-Hellersdorf;34
2014;SK Berlin Mitte;50
2014;SK Berlin Neukölln;33
2014;SK Berlin Pankow;65
2014;SK Berlin Reinickendorf;30
2014;SK Berlin Spandau;21
2014;SK Berlin Steglitz-Zehlendorf;95
2014;SK Berlin Tempelhof-Schöneberg;67
2014;SK Berlin Treptow-Köpenick;7
2014;LK Barnim;16
2014;SK Brandenburg a.d.Havel;NA
2014;SK Cottbus;18
2014;LK Dahme-Spreewald;15
2014;LK Elbe-Elster;2
2014;SK Frankfurt (Oder);4
2014;LK Havelland;11
2014;LK Märkisch-Oderland;16
2014;LK Oberhavel;8
2014;LK Oberspreewald-Lausitz;2
2014;LK Oder-Spree;17
2014;LK Ostprignitz-Ruppin;1
2014;SK Potsdam;23
2014;LK Potsdam-Mittelmark;52
2014;LK Prignitz;2
2014;LK Spree-Neiße;7
2014;LK Teltow-Fläming;32
2014;LK Uckermark;7
2014;SK Bremen;13
2014;SK Bremerhaven;5
2014;SK Hamburg;190
2014;LK Bergstraße;11
2014;SK Darmstadt;1
2014;LK Darmstadt-Dieburg;8
2014;SK Frankfurt am Main;101
2014;LK Groß-Gerau;6
2014;LK Hochtaunuskreis;26
2014;LK Main-Kinzig-Kreis;35
2014;LK Main-Taunus-Kreis;6
2014;LK Odenwaldkreis;9
2014;SK Offenbach;7
2014;LK Offenbach;40
2014;LK Rheingau-Taunus-Kreis;4
2014;LK Wetteraukreis;11
2014;SK Wiesbaden;10
2014;LK Gießen;28
2014;LK Lahn-Dill-Kreis;10
2014;LK Limburg-Weilburg;4
2014;LK Marburg-Biedenkopf;20
2014;LK Vogelsbergkreis;9
2014;LK Fulda;8
2014;LK Hersfeld-Rotenburg;NA
2014;SK Kassel;NA
2014;LK Kassel;NA
2014;LK Schwalm-Eder-Kreis;1
2014;LK Waldeck-Frankenberg;1
2014;LK Werra-Meißner-Kreis;2
2014;LK Ludwigslust-Parchim;8
2014;LK Mecklenburgische Seenplatte;11
2014;LK Nordwestmecklenburg;8
2014;SK Rostock;52
2014;LK Rostock;10
2014;SK Schwerin;NA
2014;LK Vorpommern-Greifswald;57
2014;LK Vorpommern-Rügen;45
2014;SK Braunschweig;2
2014;LK Gifhorn;1
2014;LK Goslar;NA
2014;LK Göttingen;9
2014;LK Helmstedt;2
2014;LK Northeim;2
2014;LK Peine;1
2014;SK Salzgitter;13
2014;LK Wolfenbüttel;5
2014;SK Wolfsburg;6
2014;LK Diepholz;5
2014;LK Hameln-Pyrmont;10
2014;Region Hannover;80
2014;LK Hildesheim;11
2014;LK Holzminden;3
2014;LK Nienburg (Weser);13
2014;LK Schaumburg;4
2014;LK Celle;2
2014;LK Cuxhaven;1
2014;LK Harburg;7
2014;LK Heidekreis;4
2014;LK Lüchow-Dannenberg;15
2014;LK Lüneburg;6
2014;LK Osterholz;NA
2014;LK Rotenburg (Wümme);NA
2014;LK Stade;2
2014;LK Uelzen;NA
2014;LK Verden;1
2014;LK Ammerland;2
2014;LK Aurich;6
2014;LK Cloppenburg;3
2014;SK Delmenhorst;1
2014;SK Emden;5
2014;LK Emsland;4
2014;LK Friesland;3
2014;LK Grafschaft Bentheim;6
2014;LK Leer;3
2014;SK Oldenburg;8
2014;LK Oldenburg;4
2014;SK Osnabrück;9
2014;LK Osnabrück;8
2014;LK Vechta;4
2014;LK Wesermarsch;4
2014;SK Wilhelmshaven;2
2014;LK Wittmund;1
2014;SK Bochum;9
2014;SK Dortmund;5
2014;LK Ennepe-Ruhr-Kreis;7
2014;SK Hagen;3
2014;SK Hamm;2
2014;SK Herne;1
2014;LK Hochsauerlandkreis;1
2014;LK Märkischer Kreis;3
2014;LK Olpe;1
2014;LK Siegen-Wittgenstein;1
2014;LK Soest;1
2014;LK Unna;18
2014;SK Bielefeld;3
2014;LK Gütersloh;7
2014;LK Herford;2
2014;LK Höxter;3
2014;LK Lippe;14
2014;LK Minden-Lübbecke;5
2014;LK Paderborn;3
2014;SK Duisburg;21
2014;SK Düsseldorf;46
2014;SK Essen;2
2014;LK Kleve;7
2014;SK Krefeld;10
2014;LK Mettmann;17
2014;SK Mönchengladbach;12
2014;SK Mülheim a.d.Ruhr;1
2014;SK Oberhausen;1
2014;SK Remscheid;1
2014;LK Rhein-Kreis Neuss;22
2014;SK Solingen;6
2014;LK Viersen;6
2014;LK Wesel;5
2014;SK Wuppertal;6
2014;StädteRegion Aachen;7
2014;SK Bonn;13
2014;LK Düren;1
2014;LK Euskirchen;1
2014;LK Heinsberg;2
2014;SK Köln;43
2014;SK Leverkusen;2
2014;LK Oberbergischer Kreis;NA
2014;LK Rhein-Erft-Kreis;18
2014;LK Rheinisch-Bergischer Kreis;11
2014;LK Rhein-Sieg-Kreis;17
2014;LK Borken;7
2014;SK Bottrop;NA
2014;LK Coesfeld;12
2014;SK Gelsenkirchen;1
2014;SK Münster;7
2014;LK Recklinghausen;2
2014;LK Steinfurt;11
2014;LK Warendorf;7
2014;LK Ahrweiler;10
2014;LK Altenkirchen;1
2014;LK Bad Kreuznach;5
2014;LK Birkenfeld;3
2014;LK Cochem-Zell;1
2014;SK Koblenz;3
2014;LK Mayen-Koblenz;5
2014;LK Neuwied;5
2014;LK Rhein-Hunsrück-Kreis;2
2014;LK Rhein-Lahn-Kreis;4
2014;LK Westerwaldkreis;2
2014;LK Alzey-Worms;15
2014;LK Bad Dürkheim;15
2014;LK Donnersbergkreis;5
2014;SK Frankenthal;19
2014;LK Germersheim;7
2014;SK Kaiserslautern;2
2014;LK Kaiserslautern;11
2014;LK Kusel;6
2014;SK Landau i.d.Pfalz;NA
2014;SK Ludwigshafen;21
2014;SK Mainz;31
2014;LK Mainz-Bingen;20
2014;SK Neustadt a.d.Weinstraße;2
2014;SK Pirmasens;1
2014;LK Rhein-Pfalz-Kreis;25
2014;SK Speyer;NA
2014;LK Südliche Weinstraße;15
2014;LK Südwestpfalz;13
2014;SK Worms;31
2014;SK Zweibrücken;3
2014;LK Bernkastel-Wittlich;25
2014;LK Bitburg-Prüm;16
2014;SK Trier;11
2014;LK Trier-Saarburg;9
2014;LK Vulkaneifel;1
2014;LK Merzig-Wadern;4
2014;LK Neunkirchen;1
2014;LK Saarlouis;4
2014;LK Saarpfalz-Kreis;7
2014;LK Sankt Wendel;3
2014;LK Stadtverband Saarbrücken;1
2014;SK Chemnitz;19
2014;LK Erzgebirgskreis;34
2014;LK Mittelsachsen;20
2014;LK Vogtlandkreis;13
2014;LK Zwickau;19
2014;LK Bautzen;17
2014;SK Dresden;45
2014;LK Görlitz;28
2014;LK Meißen;18
2014;LK Sächsische Schweiz-Osterzgebirge;18
2014;SK Leipzig;128
2014;LK Leipzig;47
2014;LK Nordsachsen;37
2014;LK Altmarkkreis Salzwedel;NA
2014;LK Anhalt-Bitterfeld;45
2014;LK Börde;26
2014;LK Burgenlandkreis;71
2014;SK Dessau-Roßlau;27
2014;SK Halle;124
2014;LK Harz;8
2014;LK Jerichower Land;4
2014;SK Magdeburg;25
2014;LK Mansfeld-Südharz;13
2014;LK Saalekreis;78
2014;LK Salzlandkreis;18
2014;LK Stendal;24
2014;LK Wittenberg;24
2014;LK Dithmarschen;2
2014;SK Flensburg;3
2014;LK Herzogtum Lauenburg;9
2014;SK Kiel;11
2014;SK Lübeck;26
2014;SK Neumünster;NA
2014;LK Nordfriesland;1
2014;LK Ostholstein;13
2014;LK Pinneberg;6
2014;LK Plön;4
2014;LK Rendsburg-Eckernförde;3
2014;LK Schleswig-Flensburg;8
2014;LK Segeberg;9
2014;LK Steinburg;5
2014;LK Stormarn;19
2014;LK Altenburger Land;5
2014;LK Eichsfeld;7
2014;SK Eisenach;1
2014;SK Erfurt;54
2014;SK Gera;5
2014;LK Gotha;5
2014;LK Greiz;9
2014;LK Hildburghausen;19
2014;LK Ilm-Kreis;4
2014;SK Jena;13
2014;LK Kyffhäuserkreis;11
2014;LK Nordhausen;9
2014;LK Saale-Holzland-Kreis;10
2014;LK Saale-Orla-Kreis;2
2014;LK Saalfeld-Rudolstadt;4
2014;LK Schmalkalden-Meiningen;18
2014;LK Sömmerda;3
2014;LK Sonneberg;4
2014;SK Suhl;48
2014;LK Unstrut-Hainich-Kreis;33
2014;LK Wartburgkreis;5
2014;SK Weimar;2
2014;LK Weimarer Land;4
2015;LK Breisgau-Hochschwarzwald;465
2015;LK Emmendingen;352
2015;SK Freiburg i.Breisgau;490
2015;LK Konstanz;123
2015;LK Lörrach;154
2015;LK Ortenaukreis;218
2015;LK Rottweil;104
2015;LK Schwarzwald-Baar-Kreis;323
2015;LK Tuttlingen;152
2015;LK Waldshut;198
2015;SK Baden-Baden;95
2015;LK Calw;87
2015;LK Enzkreis;67
2015;LK Freudenstadt;43
2015;SK Heidelberg;151
2015;SK Karlsruhe;392
2015;LK Karlsruhe;387
2015;SK Mannheim;196
2015;LK Neckar-Odenwald-Kreis;111
2015;SK Pforzheim;29
2015;LK Rastatt;486
2015;LK Rhein-Neckar-Kreis;581
2015;LK Böblingen;301
2015;LK Esslingen;393
2015;LK Göppingen;208
2015;LK Heidenheim;230
2015;SK Heilbronn;104
2015;LK Heilbronn;189
2015;LK Hohenlohekreis;75
2015;LK Ludwigsburg;525
2015;LK Main-Tauber-Kreis;126
2015;LK Ostalbkreis;285
2015;LK Rems-Murr-Kreis;515
2015;LK Schwäbisch Hall;208
2015;SK Stuttgart;848
2015;LK Alb-Donau-Kreis;205
2015;LK Biberach;115
2015;LK Bodenseekreis;242
2015;LK Ravensburg;358
2015;LK Reutlingen;448
2015;LK Sigmaringen;61
2015;LK Tübingen;513
2015;SK Ulm;128
2015;LK Zollernalbkreis;245
2015;SK Ansbach;48
2015;LK Ansbach;237
2015;SK Erlangen;384
2015;LK Erlangen-Höchstadt;241
2015;SK Fürth;337
2015;LK Fürth;103
2015;LK Neustadt a.d.Aisch-Bad Windsheim;165
2015;SK Nürnberg;831
2015;LK Nürnberger Land;256
2015;LK Roth;63
2015;SK Schwabach;24
2015;LK Weißenburg-Gunzenhausen;25
2015;LK Deggendorf;292
2015;LK Dingolfing-Landau;299
2015;LK Freyung-Grafenau;193
2015;LK Kelheim;217
2015;SK Landshut;135
2015;LK Landshut;377
2015;SK Passau;374
2015;LK Passau;807
2015;LK Regen;278
2015;LK Rottal-Inn;169
2015;SK Straubing;121
2015;LK Straubing-Bogen;325
2015;LK Altötting;153
2015;LK Bad Tölz-Wolfratshausen;276
2015;LK Berchtesgadener Land;157
2015;LK Dachau;161
2015;LK Ebersberg;170
2015;LK Eichstätt;95
2015;LK Erding;227
2015;LK Freising;250
2015;LK Fürstenfeldbruck;418
2015;LK Garmisch-Partenkirchen;75
2015;SK Ingolstadt;52
2015;LK Landsberg a.Lech;140
2015;LK Miesbach;109
2015;LK Mühldorf a.Inn;206
2015;SK München;871
2015;LK München;1262
2015;LK Neuburg-Schrobenhausen;112
2015;LK Pfaffenhofen a.d.Ilm;200
2015;SK Rosenheim;48
2015;LK Rosenheim;372
2015;LK Starnberg;413
2015;LK Traunstein;208
2015;LK Weilheim-Schongau;306
2015;SK Bamberg;465
2015;LK Bamberg;702
2015;SK Bayreuth;166
2015;LK Bayreuth;209
2015;SK Coburg;20
2015;LK Coburg;65
2015;LK Forchheim;246
2015;SK Hof;3
2015;LK Hof;428
2015;LK Kronach;14
2015;LK Kulmbach;146
2015;LK Lichtenfels;17
2015;LK Wunsiedel i.Fichtelgebirge;182
2015;SK Amberg;106
2015;LK Amberg-Sulzbach;378
2015;LK Cham;435
2015;LK Neumarkt i.d.OPf.;251
2015;LK Neustadt a.d.Waldnaab;356
2015;SK Regensburg;546
2015;LK Regensburg;590
2015;LK Schwandorf;727
2015;LK Tirschenreuth;295
2015;SK Weiden i.d.OPf.;182
2015;LK Aichach-Friedberg;90
2015;SK Augsburg;158
2015;LK Augsburg;154
2015;LK Dillingen a.d.Donau;80
2015;LK Donau-Ries;43
2015;LK Günzburg;43
2015;SK Kaufbeuren;62
2015;SK Kempten;82
2015;LK Lindau;28
2015;SK Memmingen;12
2015;LK Neu-Ulm;148
2015;LK Oberallgäu;276
2015;LK Ostallgäu;143
2015;LK Unterallgäu;153
2015;SK Aschaffenburg;32
2015;LK Aschaffenburg;45
2015;LK Bad Kissingen;75
2015;LK Haßberge;75
2015;LK Kitzingen;89
2015;LK Main-Spessart;99
2015;LK Miltenberg;279
2015;LK Rhön-Grabfeld;106
2015;SK Schweinfurt;17
2015;LK Schweinfurt;140
2015;SK Würzburg;130
2015;LK Würzburg;152
2015;SK Berlin Charlottenburg-Wilmersdorf;360
2015;SK Berlin Friedrichshain-Kreuzberg;178
2015;SK Berlin Lichtenberg;130
2015;SK Berlin Marzahn-Hellersdorf;149
2015;SK Berlin Mitte;289
2015;SK Berlin Neukölln;216
2015;SK Berlin Pankow;591
2015;SK Berlin Reinickendorf;274
2015;SK Berlin Spandau;149
2015;SK Berlin Steglitz-Zehlendorf;361
2015;SK Berlin Tempelhof-Schöneberg;364
2015;SK Berlin Treptow-Köpenick;164
2015;LK Barnim;144
2015;SK Brandenburg a.d.Havel;16
2015;SK Cottbus;225
2015;LK Dahme-Spreewald;104
2015;LK Elbe-Elster;153
2015;SK Frankfurt (Oder);72
2015;LK Havelland;110
2015;LK Märkisch-Oderland;153
2015;LK Oberhavel;204
2015;LK Oberspreewald-Lausitz;90
2015;LK Oder-Spree;153
2015;LK Ostprignitz-Ruppin;4
2015;SK Potsdam;247
2015;LK Potsdam-Mittelmark;624
2015;LK Prignitz;65
2015;LK Spree-Neiße;144
2015;LK Teltow-Fläming;321
2015;LK Uckermark;100
2015;SK Bremen;65
2015;SK Bremerhaven;14
2015;SK Hamburg;2326
2015;LK Bergstraße;136
2015;SK Darmstadt;12
2015;LK Darmstadt-Dieburg;59
2015;SK Frankfurt am Main;446
2015;LK Groß-Gerau;68
2015;LK Hochtaunuskreis;94
2015;LK Main-Kinzig-Kreis;370
2015;LK Main-Taunus-Kreis;113
2015;LK Odenwaldkreis;32
2015;SK Offenbach;56
2015;LK Offenbach;178
2015;LK Rheingau-Taunus-Kreis;62
2015;LK Wetteraukreis;107
2015;SK Wiesbaden;157
2015;LK Gießen;200
2015;LK Lahn-Dill-Kreis;50
2015;LK Limburg-Weilburg;146
2015;LK Marburg-Biedenkopf;153
2015;LK Vogelsbergkreis;88
2015;LK Fulda;372
2015;LK Hersfeld-Rotenburg;62
2015;SK Kassel;76
2015;LK Kassel;31
2015;LK Schwalm-Eder-Kreis;26
2015;LK Waldeck-Frankenberg;16
2015;LK Werra-Meißner-Kreis;54
2015;LK Ludwigslust-Parchim;241
2015;LK Mecklenburgische Seenplatte;110
2015;LK Nordwestmecklenburg;40
2015;SK Rostock;741
2015;LK Rostock;448
2015;SK Schwerin;62
2015;LK Vorpommern-Greifswald;496
2015;LK Vorpommern-Rügen;449
2015;SK Braunschweig;66
2015;LK Gifhorn;64
2015;LK Goslar;30
2015;LK Göttingen;214
2015;LK Helmstedt;63
2015;LK Northeim;70
2015;LK Peine;31
2015;SK Salzgitter;46
2015;LK Wolfenbüttel;54
2015;SK Wolfsburg;53
2015;LK Diepholz;52
2015;LK Hameln-Pyrmont;135
2015;Region Hannover;798
2015;LK Hildesheim;128
2015;LK Holzminden;35
2015;LK Nienburg (Weser);70
2015;LK Schaumburg;93
2015;LK Celle;60
2015;LK Cuxhaven;121
2015;LK Harburg;144
2015;LK Heidekreis;37
2015;LK Lüchow-Dannenberg;38
2015;LK Lüneburg;134
2015;LK Osterholz;4
2015;LK Rotenburg (Wümme);5
2015;LK Stade;77
2015;LK Uelzen;13
2015;LK Verden;10
2015;LK Ammerland;93
2015;LK Aurich;66
2015;LK Cloppenburg;99
2015;SK Delmenhorst;2
2015;SK Emden;28
2015;LK Emsland;95
2015;LK Friesland;26
2015;LK Grafschaft Bentheim;41
2015;LK Leer;55
2015;SK Oldenburg;58
2015;LK Oldenburg;55
2015;SK Osnabrück;77
2015;LK Osnabrück;170
2015;LK Vechta;68
2015;LK Wesermarsch;81
2015;SK Wilhelmshaven;27
2015;LK Wittmund;11
2015;SK Bochum;61
2015;SK Dortmund;56
2015;LK Ennepe-Ruhr-Kreis;102
2015;SK Hagen;37
2015;SK Hamm;24
2015;SK Herne;16
2015;LK Hochsauerlandkreis;31
2015;LK Märkischer Kreis;57
2015;LK Olpe;NA
2015;LK Siegen-Wittgenstein;25
2015;LK Soest;44
2015;LK Unna;85
2015;SK Bielefeld;63
2015;LK Gütersloh;55
2015;LK Herford;83
2015;LK Höxter;17
2015;LK Lippe;137
2015;LK Minden-Lübbecke;78
2015;LK Paderborn;137
2015;SK Duisburg;104
2015;SK Düsseldorf;222
2015;SK Essen;69
2015;LK Kleve;50
2015;SK Krefeld;113
2015;LK Mettmann;113
2015;SK Mönchengladbach;49
2015;SK Mülheim a.d.Ruhr;33
2015;SK Oberhausen;10
2015;SK Remscheid;14
2015;LK Rhein-Kreis Neuss;112
2015;SK Solingen;27
2015;LK Viersen;94
2015;LK Wesel;96
2015;SK Wuppertal;62
2015;StädteRegion Aachen;62
2015;SK Bonn;160
2015;LK Düren;44
2015;LK Euskirchen;30
2015;LK Heinsberg;26
2015;SK Köln;628
2015;SK Leverkusen;82
2015;LK Oberbergischer Kreis;73
2015;LK Rhein-Erft-Kreis;100
2015;LK Rheinisch-Bergischer Kreis;164
2015;LK Rhein-Sieg-Kreis;313
2015;LK Borken;182
2015;SK Bottrop;8
2015;LK Coesfeld;182
2015;SK Gelsenkirchen;14
2015;SK Münster;184
2015;LK Recklinghausen;41
2015;LK Steinfurt;254
2015;LK Warendorf;185
2015;LK Ahrweiler;87
2015;LK Altenkirchen;27
2015;LK Bad Kreuznach;151
2015;LK Birkenfeld;52
2015;LK Cochem-Zell;7
2015;SK Koblenz;53
2015;LK Mayen-Koblenz;145
2015;LK Neuwied;103
2015;LK Rhein-Hunsrück-Kreis;41
2015;LK Rhein-Lahn-Kreis;106
2015;LK Westerwaldkreis;132
2015;LK Alzey-Worms;186
2015;LK Bad Dürkheim;300
2015;LK Donnersbergkreis;126
2015;SK Frankenthal;52
2015;LK Germersheim;113
2015;SK Kaiserslautern;146
2015;LK Kaiserslautern;211
2015;LK Kusel;97
2015;SK Landau i.d.Pfalz;48
2015;SK Ludwigshafen;235
2015;SK Mainz;176
2015;LK Mainz-Bingen;266
2015;SK Neustadt a.d.Weinstraße;40
2015;SK Pirmasens;27
2015;LK Rhein-Pfalz-Kreis;194
2015;SK Speyer;12
2015;LK Südliche Weinstraße;176
2015;LK Südwestpfalz;163
2015;SK Worms;143
2015;SK Zweibrücken;81
2015;LK Bernkastel-Wittlich;198
2015;LK Bitburg-Prüm;50
2015;SK Trier;109
2015;LK Trier-Saarburg;101
2015;LK Vulkaneifel;25
2015;LK Merzig-Wadern;67
2015;LK Neunkirchen;71
2015;LK Saarlouis;29
2015;LK Saarpfalz-Kreis;145
2015;LK Sankt Wendel;81
2015;LK Stadtverband Saarbrücken;82
2015;SK Chemnitz;394
2015;LK Erzgebirgskreis;967
2015;LK Mittelsachsen;1225
2015;LK Vogtlandkreis;405
2015;LK Zwickau;489
2015;LK Bautzen;902
2015;SK Dresden;1557
2015;LK Görlitz;839
2015;LK Meißen;739
2015;LK Sächsische Schweiz-Osterzgebirge;534
2015;SK Leipzig;2635
2015;LK Leipzig;1344
2015;LK Nordsachsen;1005
2015;LK Altmarkkreis Salzwedel;97
2015;LK Anhalt-Bitterfeld;676
2015;LK Börde;253
2015;LK Burgenlandkreis;436
2015;SK Dessau-Roßlau;443
2015;SK Halle;1325
2015;LK Harz;291
2015;LK Jerichower Land;176
2015;SK Magdeburg;522
2015;LK Mansfeld-Südharz;188
2015;LK Saalekreis;818
2015;LK Salzlandkreis;267
2015;LK Stendal;456
2015;LK Wittenberg;776
2015;LK Dithmarschen;11
2015;SK Flensburg;67
2015;LK Herzogtum Lauenburg;107
2015;SK Kiel;429
2015;SK Lübeck;148
2015;SK Neumünster;8
2015;LK Nordfriesland;48
2015;LK Ostholstein;82
2015;LK Pinneberg;375
2015;LK Plön;38
2015;LK Rendsburg-Eckernförde;102
2015;LK Schleswig-Flensburg;98
2015;LK Segeberg;157
2015;LK Steinburg;138
2015;LK Stormarn;100
2015;LK Altenburger Land;306
2015;LK Eichsfeld;321
2015;SK Eisenach;9
2015;SK Erfurt;597
2015;SK Gera;131
2015;LK Gotha;124
2015;LK Greiz;700
2015;LK Hildburghausen;47
2015;LK Ilm-Kreis;1051
2015;SK Jena;777
2015;LK Kyffhäuserkreis;308
2015;LK Nordhausen;176
2015;LK Saale-Holzland-Kreis;251
2015;LK Saale-Orla-Kreis;248
2015;LK Saalfeld-Rudolstadt;382
2015;LK Schmalkalden-Meiningen;289
2015;LK Sömmerda;128
2015;LK Sonneberg;61
2015;SK Suhl;39
2015;LK Unstrut-Hainich-Kreis;269
2015;LK Wartburgkreis;85
2015;SK Weimar;40
2015;LK Weimarer Land;271
2016;LK Breisgau-Hochschwarzwald;176
2016;LK Emmendingen;126
2016;SK Freiburg i.Breisgau;250
2016;LK Konstanz;126
2016;LK Lörrach;126
2016;LK Ortenaukreis;102
2016;LK Rottweil;75
2016;LK Schwarzwald-Baar-Kreis;201
2016;LK Tuttlingen;111
2016;LK Waldshut;88
2016;SK Baden-Baden;43
2016;LK Calw;36
2016;LK Enzkreis;58
2016;LK Freudenstadt;20
2016;SK Heidelberg;136
2016;SK Karlsruhe;154
2016;LK Karlsruhe;203
2016;SK Mannheim;203
2016;LK Neckar-Odenwald-Kreis;62
2016;SK Pforzheim;17
2016;LK Rastatt;113
2016;LK Rhein-Neckar-Kreis;413
2016;LK Böblingen;223
2016;LK Esslingen;254
2016;LK Göppingen;200
2016;LK Heidenheim;83
2016;SK Heilbronn;71
2016;LK Heilbronn;102
2016;LK Hohenlohekreis;31
2016;LK Ludwigsburg;557
2016;LK Main-Tauber-Kreis;70
2016;LK Ostalbkreis;69
2016;LK Rems-Murr-Kreis;269
2016;LK Schwäbisch Hall;137
2016;SK Stuttgart;530
2016;LK Alb-Donau-Kreis;72
2016;LK Biberach;43
2016;LK Bodenseekreis;158
2016;LK Ravensburg;273
2016;LK Reutlingen;105
2016;LK Sigmaringen;32
2016;LK Tübingen;257
2016;SK Ulm;54
2016;LK Zollernalbkreis;114
2016;SK Ansbach;2
2016;LK Ansbach;79
2016;SK Erlangen;176
2016;LK Erlangen-Höchstadt;48
2016;SK Fürth;86
2016;LK Fürth;61
2016;LK Neustadt a.d.Aisch-Bad Windsheim;69
2016;SK Nürnberg;617
2016;LK Nürnberger Land;176
2016;LK Roth;104
2016;SK Schwabach;6
2016;LK Weißenburg-Gunzenhausen;13
2016;LK Deggendorf;175
2016;LK Dingolfing-Landau;174
2016;LK Freyung-Grafenau;90
2016;LK Kelheim;66
2016;SK Landshut;60
2016;LK Landshut;183
2016;SK Passau;198
2016;LK Passau;421
2016;LK Regen;115
2016;LK Rottal-Inn;63
2016;SK Straubing;61
2016;LK Straubing-Bogen;189
2016;LK Altötting;35
2016;LK Bad Tölz-Wolfratshausen;104
2016;LK Berchtesgadener Land;180
2016;LK Dachau;158
2016;LK Ebersberg;102
2016;LK Eichstätt;33
2016;LK Erding;131
2016;LK Freising;128
2016;LK Fürstenfeldbruck;275
